Sentence #,text,tag
4795,the,O
4795,17th,O
4795,",",O
4795,missing,O
4795,a,O
4795,five,O
4795,foot,O
4795,par,O
4795,putt,O
4795,",",O
4795,and,O
4795,dropped,O
4795,from,O
4795,solo,O
4795,second,O
4795,place,O
4795,to,O
4795,a,O
4795,three,O
4795,way,O
4795,tie,O
4795,for,O
4795,second,O
4795,.,O
4796,It,O
4796,was,O
4796,the,O
4796,second,O
4796,successive,O
4796,year,O
4796,in,O
4796,which,O
4796,Mayfair,B-PER
4796,has,O
4796,finished,O
4796,runner,O
4796,up,O
4796,in,O
4796,this,O
4796,tournament,O
4796,.,O
4797,He,O
4797,lost,O
4797,to,O
4797,Greg,B-PER
4797,Norman,I-PER
4797,in,O
4797,sudden,O
4797,death,O
4797,last,O
4797,year,O
4797,.,O
4798,The,O
4798,defending,O
4798,champion,O
4798,was,O
4798,in,O
4798,contention,O
4798,",",O
4798,two,O
4798,behind,O
4798,Mickelson,B-PER
4798,for,O
4798,much,O
4798,of,O
4798,the,O
4798,day,O
4798,",",O
4798,until,O
4798,he,O
4798,bogeyed,O
4798,the,O
4798,13th,O
4798,and,O
4798,14th,O
4798,holes,O
4798,.,O
4799,-DOCSTART-,O
4800,GOLF,O
4800,-,O
4800,SCORES,O
4800,AT,O
4800,THE,O
4800,WORLD,B-MISC
4800,SERIES,I-MISC
4800,OF,I-MISC
4800,GOLF,I-MISC
4800,.,O
4801,AKRON,B-LOC
4801,",",O
4801,Ohio,B-LOC
4801,1996-08-24,O
4802,Scores,O
4802,after,O
4802,the,O
4802,final,O
4803,round,O
4803,of,O
4803,the,O
4803,$,O
4803,2.1,O
4803,million,O
4803,NEC,B-MISC
4803,World,I-MISC
4803,Series,I-MISC
4803,of,I-MISC
4803,Golf,I-MISC
4803,at,O
4804,Firestone,B-LOC
4804,C.C,I-LOC
4804,",",O
4804,7149,O
4804,yards,O
4804,",",O
4804,par,O
4804,70,O
4804,(,O
4804,players,O
4804,U.S.,B-LOC
4804,unless,O
4804,noted,O
4804,),O
4804,:,O
4805,274,O
4805,Phil,B-PER
4805,Mickelson,I-PER
4805,70,O
4805,66,O
4805,68,O
4805,70,O
4806,277,O
4806,Duffy,B-PER
4806,Waldorf,I-PER
4806,70,O
4806,70,O
4806,71,O
4806,66,O
4806,",",O
4806,Steve,B-PER
4806,Stricker,I-PER
4806,68,O
4806,72,O
4806,69,O
4806,68,O
4806,",",O
4807,Billy,B-PER
4807,Mayfair,I-PER
4807,66,O
4807,71,O
4807,70,O
4807,70,O
4808,278,O
4808,Greg,B-PER
4808,Norman,I-PER
4808,(,O
4808,Australia,B-LOC
4808,),O
4808,70,O
4808,68,O
4808,69,O
4808,71,O
4809,280,O
4809,Alexander,B-PER
4809,Cejka,I-PER
4809,(,O
4809,Germany,B-LOC
4809,),O
4809,72,O
4809,71,O
4809,71,O
4809,66,O
4809,",",O
4809,Davis,B-PER
4809,Love,I-PER
4809,70,O
4809,74,O
4810,67,O
4810,69,O
4811,281,O
4811,John,B-PER
4811,Cook,I-PER
4811,70,O
4811,69,O
4811,71,O
4811,71,O
4812,282,O
4812,Corey,B-PER
4812,Pavin,I-PER
4812,73,O
4812,70,O
4812,70,O
4812,69,O
4813,283,O
4813,Tom,B-PER
4813,Lehman,I-PER
4813,72,O
4813,69,O
4813,74,O
4813,68,O
4813,",",O
4813,Fred,B-PER
4813,Funk,I-PER
4813,72,O
4813,70,O
4813,73,O
4813,68,O
4813,",",O
4813,Mark,B-PER
4814,Brooks,B-PER
4814,69,O
4814,69,O
4814,74,O
4814,71,O
4814,",",O
4814,Nick,B-PER
4814,Faldo,I-PER
4814,(,O
4814,Britain,B-LOC
4814,),O
4814,70,O
4814,71,O
4814,68,O
4814,74,O
4815,284,O
4815,D.A.,B-PER
4815,Weibring,I-PER
4815,73,O
4815,69,O
4815,74,O
4815,68,O
4815,",",O
4815,Tim,B-PER
4815,Herron,I-PER
4815,70,O
4815,67,O
4815,75,O
4815,72,O
4815,",",O
4815,Mark,B-PER
4816,O'Meara,B-PER
4816,73,O
4816,71,O
4816,69,O
4816,71,O
4816,",",O
4816,Jim,B-PER
4816,Furyk,I-PER
4816,75,O
4816,69,O
4816,67,O
4816,73,O
4816,",",O
4816,Justin,B-PER
4816,Leonard,I-PER
4816,69,O
4817,70,O
4817,71,O
4817,74,O
4818,285,O
4818,Loren,B-PER
4818,Roberts,I-PER
4818,72,O
4818,73,O
4818,71,O
4818,69,O
4818,",",O
4818,Hal,B-PER
4818,Sutton,I-PER
4818,72,O
4818,69,O
4818,74,O
4818,70,O
4818,",",O
4818,Fred,B-PER
4819,Couples,B-PER
4819,73,O
4819,68,O
4819,72,O
4819,72,O
4819,",",O
4819,Craig,B-PER
4819,Stadler,I-PER
4819,73,O
4819,72,O
4819,67,O
4819,73,O
4820,286,O
4820,Hidemichi,B-PER
4820,Tanaka,I-PER
4820,(,O
4820,Japan,B-LOC
4820,),O
4820,66,O
4820,75,O
4820,75,O
4820,70,O
4820,",",O
4820,Steve,B-PER
4820,Jones,I-PER
4820,70,O
4820,69,O
4821,76,O
4821,71,O
4821,",",O
4821,Paul,B-PER
4821,Goydos,I-PER
4821,66,O
4821,75,O
4821,74,O
4821,71,O
4821,",",O
4821,Ernie,B-PER
4821,Els,I-PER
4821,(,O
4821,South,B-LOC
4821,Africa,I-LOC
4821,),O
4821,71,O
4821,71,O
4822,71,O
4822,73,O
4823,287,O
4823,Costantino,B-PER
4823,Rocca,I-PER
4823,(,O
4823,Italy,B-LOC
4823,),O
4823,74,O
4823,71,O
4823,75,O
4823,67,O
4823,",",O
4823,Clarence,B-PER
4823,Rose,I-PER
4823,72,O
4823,71,O
4824,72,O
4824,72,O
4824,",",O
4824,Craig,B-PER
4824,Parry,I-PER
4824,(,O
4824,Australia,B-LOC
4824,),O
4824,73,O
4824,75,O
4824,67,O
4824,72,O
4824,",",O
4824,Willie,B-PER
4824,Wood,I-PER
4824,75,O
4824,69,O
4825,69,O
4825,74,O
4826,288,O
4826,Shigeki,B-PER
4826,Maruyama,I-PER
4826,(,O
4826,Japan,B-LOC
4826,),O
4826,75,O
4826,71,O
4826,70,O
4826,72,O
4826,",",O
4826,Anders,B-PER
4826,Forsbrand,I-PER
4826,(,O
4827,Sweden,B-LOC
4827,),O
4827,70,O
4827,75,O
4827,71,O
4827,72,O
4828,289,O
4828,Scott,B-PER
4828,Hoch,I-PER
4828,71,O
4828,68,O
4828,77,O
4828,73,O
4829,290,O
4829,Tom,B-PER
4829,Watson,I-PER
4829,79,O
4829,70,O
4829,68,O
4829,73,O
4830,292,O
4830,Wayne,B-PER
4830,Westner,I-PER
4830,(,O
4830,South,B-LOC
4830,Africa,I-LOC
4830,),O
4830,77,O
4830,68,O
4830,73,O
4830,74,O
4830,",",O
4830,Sven,B-PER
4830,Struver,I-PER
4830,(,O
4831,Germany,B-LOC
4831,),O
4831,72,O
4831,72,O
4831,72,O
4831,76,O
4832,294,O
4832,Satoshi,B-PER
4832,Higashi,I-PER
4832,(,O
4832,Japan,B-LOC
4832,),O
4832,75,O
4832,72,O
4832,74,O
4832,73,O
4832,",",O
4832,Scott,B-PER
4832,McCarron,I-PER
4832,76,O
4832,70,O
4833,74,O
4833,74,O
4834,295,O
4834,Stewart,B-PER
4834,Ginn,I-PER
4834,(,O
4834,Australia,B-LOC
4834,),O
4834,73,O
4834,72,O
4834,77,O
4834,73,O
4835,298,O
4835,Steve,B-PER
4835,Schneiter,I-PER
4835,77,O
4835,74,O
4835,76,O
4835,71,O
4835,",",O
4835,Paul,B-PER
4835,Stankowski,I-PER
4835,74,O
4835,75,O
4835,74,O
4835,75,O
4835,",",O
4836,Seiki,B-PER
4836,Okuda,I-PER
4836,(,O
4836,Japan,B-LOC
4836,),O
4836,81,O
4836,70,O
4836,72,O
4836,75,O
4837,301,O
4837,Brad,B-PER
4837,Bryant,I-PER
4837,73,O
4837,72,O
4837,77,O
4837,79,O
4838,-DOCSTART-,O
4839,TENNIS,O
4839,-,O
4839,RESULTS,O
4839,AT,O
4839,HAMLET,B-MISC
4839,CUP,I-MISC
4839,.,O
4840,COMMACK,B-LOC
4840,",",O
4840,New,B-LOC
4840,York,I-LOC
4840,1996-08-24,O
4841,Results,O
4841,at,O
4841,the,O
4841,Hamlet,O
4842,Cup,B-MISC
4842,tennis,O
4842,tournament,O
4842,on,O
4842,Sunday,O
4842,(,O
4842,prefix,O
4842,number,O
4842,denotes,O
4843,seedings,O
4843,:,O
4844,Finals,O
4844,",",O
4844,singles,O
4845,5,O
4845,-,O
4845,Andrei,B-PER
4845,Medvedev,I-PER
4845,(,O
4845,Ukraine,B-LOC
4845,),O
4845,beat,O
4845,Martin,B-PER
4845,Damm,I-PER
4845,(,O
4845,Czech,B-LOC
4846,Republic,B-LOC
4846,),O
4846,7-5,O
4846,6-3,O
4847,Finals,O
4847,",",O
4847,doubles,O
4848,Luke,B-PER
4848,Jensen,I-PER
4848,and,O
4848,Murphy,B-PER
4848,Jensen,I-PER
4848,(,O
4848,U.S.,B-LOC
4848,),O
4848,beat,O
4848,Alexander,B-PER
4848,Volkov,I-PER
4849,(,O
4849,Russia,B-LOC
4849,),O
4849,and,O
4849,Handrik,B-PER
4849,Dreekmann,I-PER
4849,(,O
4849,Germany,B-LOC
4849,),O
4849,6-3,O
4849,7-6,O
4849,(,O
4849,7-5,O
4849,),O
4850,-DOCSTART-,O
4851,TENNIS,O
4851,-,O
4851,RESULTS,O
4851,AT,O
4851,TOSHIBA,B-MISC
4851,CLASSIC,I-MISC
4851,.,O
4852,CARLSBAD,B-LOC
4852,",",O
4852,California,B-LOC
4852,1996-08-25,O
4853,Results,O
4853,from,O
4853,the,O
4854,$,O
4854,"450,000",O
4854,Toshiba,B-MISC
4854,Classic,I-MISC
4854,tennis,O
4854,tournament,O
4854,on,O
4854,Sunday,O
4854,(,O
4854,prefix,O
4855,number,O
4855,denotes,O
4855,seeding,O
4855,),O
4855,:,O
4856,Finals,O
4856,:,O
4857,4,O
4857,-,O
4857,Kimiko,B-PER
4857,Date,I-PER
4857,(,O
4857,Japan,B-LOC
4857,),O
4857,beat,O
4857,1,O
4857,-,O
4857,Arantxa,B-PER
4857,Sanchez,I-PER
4857,Vicario,I-PER
4857,(,O
4857,Spain,B-LOC
4857,),O
4858,3-6,O
4858,6-3,O
4858,6-0,O
4858,.,O
4859,-DOCSTART-,O
4860,RALLYING,O
4860,-,O
4860,LEADING,O
4860,POSITIONS,O
4860,IN,O
4860,"1,000",B-MISC
4860,LAKES,I-MISC
4860,RALLY,I-MISC
4860,.,O
4861,JYVASKLYA,B-LOC
4861,",",O
4861,Finland,B-LOC
4861,1996-08-25,O
4862,Leading,O
4862,positions,O
4862,on,O
4863,Sunday,O
4863,after,O
4863,23,O
4863,special,O
4863,stages,O
4863,in,O
4863,the,O
4863,"1,000",B-MISC
4863,Lakes,I-MISC
4863,Rally,I-MISC
4863,",",O
4863,sixth,O
4864,round,O
4864,of,O
4864,the,O
4864,world,O
4864,championship,O
4864,:,O
4865,1.,O
4865,Tommi,B-PER
4865,Makinen,I-PER
4865,(,O
4865,Finland,B-LOC
4865,),O
4865,Mitsubishi,B-MISC
4865,Lancer,I-MISC
4865,three,O
4865,hours,O
4866,eight,O
4866,minutes,O
4866,one,O
4866,second,O
4867,2.,O
4867,Juha,B-PER
4867,Kankkunen,I-PER
4867,(,O
4867,Finland,B-LOC
4867,),O
4867,Toyota,B-MISC
4867,Celica,I-MISC
4867,12,O
4867,seconds,O
4868,behind,O
4869,3.,O
4869,Marcus,B-PER
4869,Gronholm,I-PER
4869,(,O
4869,Finland,B-LOC
4869,),O
4869,Toyota,B-MISC
4869,Celica,I-MISC
4869,2:09,O
4870,4.,O
4870,Jarmo,B-PER
4870,Kytolehto,I-PER
4870,(,O
4870,Finland,B-LOC
4870,),O
4870,Ford,B-MISC
4870,Escort,I-MISC
4870,2:23,O
4871,5.,O
4871,Kenneth,B-PER
4871,Eriksson,I-PER
4871,(,O
4871,Sweden,B-LOC
4871,),O
4871,Subaru,B-MISC
4871,Impreza,I-MISC
4871,2:39,O
4872,6.,O
4872,Carlos,B-PER
4872,Sainz,I-PER
4872,(,O
4872,Spain,B-LOC
4872,),O
4872,Ford,B-MISC
4872,Escort,I-MISC
4872,3:03,O
4873,-DOCSTART-,O
4874,MOTOCROSS,O
4874,-,O
4874,SWEDISH,B-MISC
4874,500CC,O
4874,GRAND,B-MISC
4874,PRIX,I-MISC
4874,RESULTS,O
4874,.,O
4875,LANDSKRONA,B-LOC
4875,",",O
4875,Sweden,B-LOC
4875,1996-08-25,O
4876,Leading,O
4876,results,O
4876,in,O
4876,the,O
4877,Swedish,B-MISC
4877,500cc,O
4877,motocross,O
4877,Grand,B-MISC
4877,Prix,I-MISC
4877,on,O
4877,Sunday,O
4877,:,O
4878,First,O
4878,race,O
4879,1.,O
4879,Joel,B-PER
4879,Smets,I-PER
4879,(,O
4879,Belgium,B-LOC
4879,),O
4879,Husaberg,B-ORG
4880,2.,O
4880,Peter,B-PER
4880,Johansson,I-PER
4880,(,O
4880,Sweden,B-LOC
4880,),O
4880,Husqvarna,B-ORG
4881,3.,O
4881,Gert,B-PER
4881,Jan,I-PER
4881,Van,I-PER
4881,Doorn,I-PER
4881,(,O
4881,Netherlands,B-LOC
4881,),O
4881,Honda,B-ORG
4882,4.,O
4882,Jacky,B-PER
4882,Martens,I-PER
4882,(,O
4882,Belgium,B-LOC
4882,),O
4882,Husqvarna,B-ORG
4883,5.,O
4883,Peter,B-PER
4883,Dirkx,I-PER
4883,(,O
4883,Belgium,B-LOC
4883,),O
4883,KTM,B-ORG
4884,6.,O
4884,Danny,B-PER
4884,Theybers,I-PER
4884,(,O
4884,Belgium,B-LOC
4884,),O
4884,Honda,B-ORG
4885,Second,O
4885,race,O
4886,1.,O
4886,Shayne,B-PER
4886,King,I-PER
4886,(,O
4886,New,B-LOC
4886,Zealand,I-LOC
4886,),O
4886,KTM,B-ORG
4887,2.,O
4887,Martens,B-PER
4888,3.,O
4888,Theybers,B-PER
4889,4.,O
4889,Johan,B-PER
4889,Boonen,I-PER
4889,(,O
4889,Belgium,B-LOC
4889,),O
4889,Husqvarna,B-ORG
4890,5.,O
4890,Dietmar,B-PER
4890,Lalcher,I-PER
4890,(,O
4890,Germany,B-LOC
4890,),O
4890,Honda,B-ORG
4891,6.,O
4891,Claus,B-PER
4891,Manne,I-PER
4891,Nielsen,I-PER
4891,(,O
4891,Denmark,B-LOC
4891,),O
4891,KTM,B-ORG
4892,Overall,O
4892,on,O
4892,day,O
4892,:,O
4893,1.,O
4893,Martens,B-PER
4893,30,O
4893,points,O
4894,2.,O
4894,Shayne,B-PER
4894,King,I-PER
4894,28,O
4895,3.,O
4895,Smets,B-PER
4895,27,O
4896,4.,O
4896,Theybers,B-PER
4896,25,O
4897,5.,O
4897,Van,B-PER
4897,Doorn,I-PER
4897,24,O
4898,6.,O
4898,Johansson,B-PER
4898,17,O
4899,World,O
4899,championship,O
4899,standings,O
4899,(,O
4899,after,O
4899,11,O
4899,of,O
4899,12,O
4899,rounds,O
4899,),O
4899,:,O
4900,1.,O
4900,Shayne,B-PER
4900,King,I-PER
4900,323,O
4900,points,O
4901,2.,O
4901,Smets,B-PER
4901,290,O
4902,3.,O
4902,Johansson,B-PER
4902,236,O
4903,4.,O
4903,Lacher,B-PER
4903,219,O
4904,5.,O
4904,Darryll,B-PER
4904,King,I-PER
4904,(,O
4904,New,B-LOC
4904,Zealand,I-LOC
4904,),O
4904,Honda,B-ORG
4904,178,O
4905,6.,O
4905,Van,B-PER
4905,Doorn,I-PER
4905,176,O
4906,-DOCSTART-,O
4907,MOTOCROSS,O
4907,-,O
4907,GERMAN,B-MISC
4907,125CC,O
4907,GRAND,B-MISC
4907,PRIX,I-MISC
4907,RESULTS,O
4907,.,O
4908,HOLZGERLINGEN,B-LOC
4908,",",O
4908,Germany,B-LOC
4908,1996-08-25,O
4909,Leading,O
4909,results,O
4909,in,O
4910,the,O
4910,German,B-MISC
4910,125cc,O
4910,motocross,O
4910,Grand,B-MISC
4910,Prix,I-MISC
4910,on,O
4910,Sunday,O
4910,:,O
4911,First,O
4911,race,O
4912,1.,O
4912,Sebastien,B-PER
4912,Tortelli,I-PER
4912,(,O
4912,France,B-LOC
4912,),O
4912,Kawasaki,B-ORG
4913,2.,O
4913,Bob,B-PER
4913,Moore,I-PER
4913,(,O
4913,U.S.,B-LOC
4913,),O
4913,Yamaha,B-ORG
4914,3.,O
4914,Luigi,B-PER
4914,Seguy,I-PER
4914,(,O
4914,France,B-LOC
4914,),O
4914,TM,B-ORG
4915,4.,O
4915,Andi,B-PER
4915,Kanstinger,I-PER
4915,(,O
4915,Germany,B-LOC
4915,),O
4915,Honda,B-ORG
4916,5.,O
4916,Nicolas,B-PER
4916,Charlier,I-PER
4916,(,O
4916,France,B-LOC
4916,),O
4916,Kawasaki,B-ORG
4917,6.,O
4917,Erik,B-PER
4917,Camerlengo,I-PER
4917,(,O
4917,Italy,B-LOC
4917,),O
4917,Yamaha,B-ORG
4918,Second,O
4918,race,O
4919,1.,O
4919,Tortelli,B-PER
4920,2.,O
4920,Moore,B-PER
4921,3.,O
4921,Alex,B-PER
4921,Belometti,I-PER
4921,(,O
4921,Italy,B-LOC
4921,),O
4921,Honda,B-ORG
4922,4.,O
4922,Frederic,B-PER
4922,Vialle,I-PER
4922,(,O
4922,France,B-LOC
4922,),O
4922,Yamaha,B-ORG
4923,5.,O
4923,Collin,B-PER
4923,Dugmore,I-PER
4923,(,O
4923,South,B-LOC
4923,Africa,I-LOC
4923,),O
4923,Honda,B-ORG
4924,6.,O
4924,Camerlengo,B-PER
4925,Overall,O
4925,on,O
4925,day,O
4925,:,O
4926,1.,O
4926,Tortelli,B-PER
4926,40,O
4926,points,O
4927,2.,O
4927,Moore,B-PER
4927,34,O
4928,3.,O
4928,Seguy,B-PER
4928,24,O
4929,4.,O
4929,Vialle,B-PER
4929,22,O
4930,5.,O
4930,Camerlengo,B-PER
4930,20,O
4931,6.,O
4931,Belometti,B-PER
4931,19,O
4932,Final,O
4932,world,O
4932,championship,O
4932,standings,O
4932,:,O
4933,1.,O
4933,Tortelli,B-PER
4933,432,O
4933,points,O
4934,2.,O
4934,Paul,B-PER
4934,Malin,I-PER
4934,(,O
4934,Britain,B-LOC
4934,),O
4934,Yamaha,B-ORG
4934,317,O
4935,3.,O
4935,Vialle,B-PER
4935,293,O
4936,4.,O
4936,Seguy,B-PER
4936,192,O
4937,5.,O
4937,Michele,B-PER
4937,Fanton,I-PER
4937,(,O
4937,Italy,B-LOC
4937,),O
4937,Kawasaki,B-ORG
4937,160,O
4938,6.,O
4938,Dugmore,B-PER
4938,152,O
4939,-DOCSTART-,O
4940,MOTOR,O
4940,RACING,O
4940,-,O
4940,LEADING,O
4940,PLACINGS,O
4940,IN,O
4940,POKKA,B-MISC
4940,"1,000",O
4940,KM,O
4940,RACE,O
4940,.,O
4941,SUZUKA,B-LOC
4941,",",O
4941,Japan,B-LOC
4941,1996-08-25,O
4942,Leading,O
4942,placings,O
4942,in,O
4943,Sunday,O
4943,'s,O
4943,Pokka,B-MISC
4943,"1,000",O
4943,km,O
4943,motor,O
4943,race,O
4943,",",O
4943,seventh,O
4943,round,O
4943,of,O
4943,the,O
4944,International,B-MISC
4944,Endurance,I-MISC
4944,GT,I-MISC
4944,championship,I-MISC
4944,:,O
4945,1.,O
4945,Ray,B-PER
4945,Belim,I-PER
4945,(,O
4945,Britain,B-LOC
4945,),O
4945,/,O
4945,James,B-PER
4945,Weaver,I-PER
4945,(,O
4945,Britain,B-LOC
4945,),O
4945,/,O
4945,J.J.Lehto,O
4946,(,O
4946,Finland,B-LOC
4946,),O
4946,Gulf,B-MISC
4946,McLaren,I-MISC
4946,FI,I-MISC
4946,GTR,I-MISC
4946,171,O
4946,laps,O
4946,-,O
4946,6,O
4946,hours,O
4946,18,O
4946,minutes,O
4947,48.637,O
4947,seconds,O
4947,(,O
4947,average,O
4947,speed,O
4947,158.82,O
4947,kph,O
4947,),O
4948,2.,O
4948,Anders,B-PER
4948,Olofsson,I-PER
4948,(,O
4948,Sweden,B-LOC
4948,),O
4948,/,O
4948,Luciano,B-PER
4948,della,I-PER
4948,Noce,I-PER
4948,(,O
4948,Italy,B-LOC
4948,),O
4948,Ennea,B-MISC
4949,Ferrari,B-MISC
4949,F40,I-MISC
4949,170,O
4949,laps,O
4950,3.,O
4950,Andy,B-PER
4950,Ballace,I-PER
4950,(,O
4950,Britain,B-LOC
4950,),O
4950,/,O
4950,Olivier,B-PER
4950,Grouillard,I-PER
4950,(,O
4950,France,B-LOC
4950,),O
4950,Harrods,B-MISC
4951,McLaren,B-MISC
4951,FI,I-MISC
4951,GTR,I-MISC
4951,169,O
4952,4.,O
4952,Thomas,B-PER
4952,Bscher,I-PER
4952,(,O
4952,Germany,B-LOC
4952,),O
4952,/,O
4952,Peter,B-PER
4952,Kox,I-PER
4952,(,O
4952,Netherlands,B-LOC
4952,),O
4952,West,B-MISC
4952,McLaren,I-MISC
4953,F1,B-MISC
4953,GTR,I-MISC
4953,168,O
4954,5.,O
4954,Fabien,B-PER
4954,Giroix,I-PER
4954,(,O
4954,France,B-LOC
4954,),O
4954,/,O
4954,Jean-Denis,B-PER
4954,Deletraz,I-PER
4954,(,O
4954,Switzerland,B-LOC
4954,),O
4955,Muller,B-MISC
4955,McLaren,I-MISC
4955,F1,I-MISC
4955,GTR,I-MISC
4955,167,O
4956,6.,O
4956,Lindsay,B-PER
4956,Owen-Jones,I-PER
4956,(,O
4956,Britain,B-LOC
4956,),O
4956,/,O
4956,Pierre-Henri,B-PER
4956,Raphanel,I-PER
4957,(,O
4957,France,B-LOC
4957,),O
4957,/,O
4957,David,B-PER
4957,Brabham,I-PER
4957,(,O
4957,Australia,B-LOC
4957,),O
4957,Gulf,B-MISC
4957,McLaren,I-MISC
4957,F,I-MISC
4957,!,I-MISC
4958,GTR,B-MISC
4959,167,O
4960,7.,O
4960,Jean-Marc,B-PER
4960,Gounon,I-PER
4960,(,O
4960,France,B-LOC
4960,),O
4960,/,O
4960,Eric,B-PER
4960,Bernard,I-PER
4960,(,O
4960,France,B-LOC
4960,),O
4960,/,O
4960,Paul,B-PER
4961,Belmondo,B-PER
4961,(,O
4961,France,B-LOC
4961,),O
4961,Ennea,B-MISC
4961,Ferrari,I-MISC
4961,F40,I-MISC
4961,167,O
4962,8.,O
4962,Bruno,B-PER
4962,Eichmann,I-PER
4962,(,O
4962,Germany,B-LOC
4962,),O
4962,/,O
4962,Gerd,B-PER
4962,Ruch,I-PER
4962,(,O
4962,Germany,B-LOC
4962,),O
4962,/,O
4962,Ralf,B-PER
4962,Kelleners,I-PER
4963,(,O
4963,Germany,B-LOC
4963,),O
4963,GT2,B-MISC
4963,Roock,I-MISC
4963,Porsche,I-MISC
4963,911,I-MISC
4963,164,O
4964,9.,O
4964,Stephane,B-PER
4964,Ortelli,I-PER
4964,(,O
4964,France,B-LOC
4964,),O
4964,/,O
4964,Bob,B-PER
4964,Wollek,I-PER
4964,(,O
4964,France,B-LOC
4964,),O
4964,/,O
4964,Franz,B-PER
4964,Konrad,I-PER
4965,(,O
4965,Austria,B-LOC
4965,),O
4965,GT2,B-MISC
4965,Konrad,I-MISC
4965,Porsche,I-MISC
4965,911,I-MISC
4965,164,O
4966,10.,O
4966,Cor,B-PER
4966,Euser,I-PER
4966,(,O
4966,Netherlands,B-LOC
4966,),O
4966,/,O
4966,H.,B-PER
4966,Wada,I-PER
4966,(,O
4966,Japan,B-LOC
4966,),O
4966,/,O
4966,N.,B-PER
4966,Furuya,I-PER
4966,(,O
4966,Japan,B-LOC
4966,),O
4966,GT2,B-MISC
4967,Marcos,B-MISC
4967,LM600,I-MISC
4967,162,I-MISC
4968,Fastest,O
4968,lap,O
4968,:,O
4968,Gounon,B-PER
4968,",",O
4968,2,O
4968,minutes,O
4968,03.684,O
4968,seconds,O
4968,(,O
4968,170.680,O
4968,kph,O
4968,),O
4969,Championship,O
4969,standings,O
4969,after,O
4969,seven,O
4969,rounds,O
4969,:,O
4970,1.,O
4970,Belim,B-PER
4970,",",O
4970,Weaver,B-PER
4970,156,O
4970,points,O
4971,2.,O
4971,Eichmann,B-PER
4971,",",O
4971,Ruch,B-PER
4971,116,O
4972,3.,O
4972,Bscher,B-PER
4972,112,O
4973,4.,O
4973,Gounon,B-PER
4973,",",O
4973,Bernard,B-PER
4973,",",O
4973,Belmondo,B-PER
4973,98,O
4974,5.,O
4974,Olofsson,B-PER
4974,",",O
4974,della,B-PER
4974,Noce,I-PER
4974,93,O
4975,6.,O
4975,Owen-Jones,B-PER
4975,",",O
4975,Raphanel,B-PER
4975,82,O
4976,-DOCSTART-,O
4977,ATHLETICS,O
4977,-,O
4977,LEADING,O
4977,RESULTS,O
4977,AT,O
4977,SHEFFIELD,B-LOC
4977,INTERNATIONAL,O
4977,MEETING,O
4977,.,O
4978,SHEFFIELD,B-LOC
4978,",",O
4978,England,B-LOC
4978,1996-08-25,O
4979,Leading,O
4979,results,O
4979,at,O
4979,an,O
4980,international,O
4980,meeting,O
4980,on,O
4980,Sunday,O
4980,:,O
4981,Women,O
4981,'s,O
4981,triple,O
4981,jump,O
4982,1.,O
4982,Sarka,B-PER
4982,Kasparkova,I-PER
4982,(,O
4982,Czech,B-LOC
4982,Republic,I-LOC
4982,),O
4982,14.84,O
4982,metres,O
4983,2.,O
4983,Ashia,B-PER
4983,Hansen,I-PER
4983,(,O
4983,Britain,B-LOC
4983,),O
4983,14.78,O
4984,3.,O
4984,Rodica,B-PER
4984,Matescu,I-PER
4984,(,O
4984,Romania,B-LOC
4984,),O
4984,14.18,O
4985,Women,O
4985,'s,O
4985,400,O
4985,metres,O
4985,hurdles,O
4986,1.,O
4986,Deon,B-PER
4986,Hemmings,I-PER
4986,(,O
4986,Jamaica,B-LOC
4986,),O
4986,55.13,O
4986,seconds,O
4987,2.,O
4987,Anne,B-PER
4987,Marken,I-PER
4987,(,O
4987,Belgium,B-LOC
4987,),O
4987,55.90,O
4988,3.,O
4988,Susan,B-PER
4988,Smith,I-PER
4988,(,O
4988,Ireland,B-LOC
4988,),O
4988,56.00,O
4989,Women,O
4989,'s,O
4989,javelin,O
4990,1.,O
4990,Isel,B-PER
4990,Lopez,I-PER
4990,(,O
4990,Cuba,B-LOC
4990,),O
4990,61.36,O
4991,2.,O
4991,Louise,B-PER
4991,McPaul,I-PER
4991,(,O
4991,Australia,B-LOC
4991,),O
4991,60.66,O
4992,3.,O
4992,Silke,B-PER
4992,Renk,I-PER
4992,(,O
4992,Germany,B-LOC
4992,),O
4992,60.66,O
4993,Women,O
4993,'s,O
4993,200,O
4993,metres,O
4994,1.,O
4994,Cathy,B-PER
4994,Freeman,I-PER
4994,(,O
4994,Australia,B-LOC
4994,),O
4994,22.53,O
4995,2.,O
4995,Falilat,B-PER
4995,Ogunkoya,I-PER
4995,(,O
4995,Nigeria,B-LOC
4995,),O
4995,22.58,O
4996,3.,O
4996,Juliet,B-PER
4996,Cuthbert,I-PER
4996,(,O
4996,Jamaica,B-LOC
4996,),O
4996,22.77,O
4997,100,O
4997,metres,O
4997,hurdles,O
4998,1.,O
4998,Dionne,B-PER
4998,Rose,I-PER
4998,(,O
4998,Jamaica,B-LOC
4998,),O
4998,12.83,O
4999,2.,O
4999,Michelle,B-PER
4999,Freeman,I-PER
4999,(,O
4999,Jamaica,B-LOC
4999,),O
4999,12.91,O
5000,3.,O
5000,Gillian,B-PER
5000,Russell,I-PER
5000,(,O
5000,Jamaica,B-LOC
5000,),O
5000,12.95,O
5001,Women,O
5001,'s,O
5001,800,O
5001,metres,O
5002,1.,O
